code,product_name,nova_group,energy-kcal_100g,proteins_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,cholesterol_100g,calcium_100g,iron_100g,potassium_100g,sodium_100g
6111126001988,Leben BELDI,3,48.0,3.0,1.8,0.013,5.0,3.4,,,,,,0.052
00252751,White Sourdough,3,266.0,9.2,3.3,0.4,48.9,1.5,2.0,,,,,0.374
5060367181311,Crunchy Peanut Butter,3,595.0,27.0,49.0,0.9,10.0,5.4,7.5,,,,,0.0312
6111242106666,Jutos,4,42.2,0.0,0.0,0.0,10.0,8.0,0.0,,,,,0.02
5010029000504,weetabix,3,349.0,11.5,2.05,0.513,66.7,4.1,9.74,,,0.0115,,0.1
5010044005126,Crumpets,4,176.0,6.0,0.727,0.182,35.3,2.0,2.0,,,,,0.58
6111099000254,Huile d'olive,2,900.0,0.0,92.0,12.0,0.0,0.0,0.0,0.0,,,,0.0
8076809513722,Basilico 400g eu,4,64.0,1.6,2.6,0.3,7.6,5.9,1.9,,,,,0.36
8480000171320,Tomate frito,4,77.0,1.5,3.5,0.3,9.5,6.9,,,,,,0.393
5411188124702,"Alpro Haferdrink, Ungesüßt 1 L, FRESH",4,40.0,0.2,1.5,0.2,5.8,0.0,1.2,,0.12,,,0.044
4056489361855,Miel crémeux français & responsable,2,,,,,,,,,,,,
3046920027885,Excellence Noir à la Pointe de Fleur de Sel,4,537.0,5.7,32.0,19.0,52.0,47.0,,,,,,0.148
5410126116953,,4,584.0,2.9,38.1,7.6,57.0,36.8,0.8,,,,,0.212
7394376123337,Organic oat drink,3,39.0,1.1,0.5,0.1,7.2,3.4,0.8,,,,,0.0001
8076802085738,Penne Rigate N°73,1,359.0,13.0,2.0,0.5,71.0,3.5,3.0,,,,,0.004
8076809545396,Pesto con Basilico e Rucola,4,444.0,4.5,44.0,5.0,6.7,4.9,1.8,,,,,1.2
5449000267412,COCA COLA PET 1.25L CT,4,42.0,0.0,0.0,0.0,10.6,10.6,0.0,,,,,0.0
5411188127697,Alpro Barista Avena / Hafer,4,59.0,0.8,3.0,0.3,6.7,3.3,1.0,,,,,0.052
8585002517968,,4,253.0,2.3,26.0,25.0,3.3,3.0,,,,,,0.072
3088540004440,Tartimiel® Lune de Miel® doseur 250 g,2,320.0,0.0,0.0,,80.0,80.0,,,,,,2e-05
5000137121994,Cream Crackers,3,440.0,10.0,13.5,6.2,67.7,1.4,3.8,,,,,0.52
5010044000121,Toastie Thick Sliced Soft White Bread,4,244.0,9.1,2.0,0.5,46.4,3.0,2.3,,,,,0.386
8410111000707,Atún con tomate,4,155.0,17.0,8.5,1.5,2.7,2.0,0.4,,,,,0.47
8715700017006,Tomato Ketchup,3,102.0,1.2,0.1,0.1,23.2,22.8,,,,,,0.72
6111249961466,,4,424.0,5.7,15.3,9.7,65.7,40.8,,,,,,0.248
0089686120110,Indomie Shrimp Noodles,4,447.0,8.57,15.7,7.14,67.1,2.86,4.29,0.0,,,,0.0
20005719,Pistaches de Californie,3,605.0,26.0,49.0,6.0,10.0,5.0,7.0,,,,,0.696
4033634061020,Organic Crisp Bread,3,442.0,18.0,18.0,4.7,47.0,2.4,10.0,,,,,0.72
7622201695521,Original Philadelphia,4,226.0,5.4,21.0,14.0,4.3,4.3,0.2,,,,,0.295
8712566134144,Dijon Originale,3,151.0,7.0,11.0,0.6,3.5,1.9,,,,,,1.96
3228857001316,Brioche Tranchée Recette Classique,4,345.0,8.0,11.0,4.3,51.0,15.0,5.0,,,,,0.44
6111242106277,Jutos cocktail,4,,,,,,,,,,,,
7622210476104,Véritable Petit Beurre,4,440.0,8.0,12.0,8.0,72.0,23.2,3.2,,,,,0.56
80861263,Pâte à tartiner,4,539.0,6.3,30.9,10.6,57.5,56.3,,,,,,0.044
3240931548111,Gnocchi à poêler,3,190.0,5.0,2.7,0.3,35.0,1.5,2.6,,,,,0.44
0037600106009,Peanut butter Creamy,3,605.0,26.9,43.4,9.4,16.6,11.4,7.7,,,,,0.4
3248340054063,Lait uht 1/2 écrémé,1,47.0,3.3,1.6,1.0,4.8,4.8,0.0,,0.12,,,0.035
5013665109389,Smooth Peanut butter,3,639.0,26.3,54.5,7.2,9.2,4.2,6.5,,,,,0.00069
5018374285577,Italian Original Breadsticks,3,414.0,11.2,7.9,1.4,73.1,2.8,2.8,,,,,0.72
5411188115472,Soyamilch,4,39.0,3.0,1.8,0.3,2.5,2.5,0.5,,0.12,,,0.036
5449000000286,,4,42.0,0.0,0.0,0.0,10.6,10.6,0.0,,,,,0.0
8410076610621,"Sweet & Salty Nut chocolat noir et mélange de noix, 5 barres de 30 g",4,464.0,9.5,22.9,8.8,50.0,23.3,10.1,,,,,0.372
3415581101928,Vanilla Ice Cream,3,251.0,4.3,17.0,10.4,20.0,18.8,0.0,,,,,0.064
3088542506508,Sirop d'agave,1,325.0,0.01,0.5,0.1,80.0,79.0,0.01,,,,,0.197
3412290070071,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,3,252.0,5.9,24.0,17.3,3.0,3.0,0.0,,,,,0.44
3664346305990,Grand Arôme 32% de Cacao,4,,,,,,,,,0.118,0.0,,
41005514,Whole Grain Rye Bread,3,201.0,5.2,1.0,0.1,38.9,2.2,7.7,,,0.0,,0.46
6111032002970,Assiri Panaché,4,65.0,0.7,1.07,0.89,13.1,8.0,,,0.0295,,,0.0
6111035001710,Ain atlas 33cl,1,,,,,,,,,,,,0.048
7613036021388,La Panée Soja et Blé,4,235.0,12.3,11.7,0.8,17.6,1.4,5.3,,,,,0.332
7311070032598,Krisprolls complets sans sucres ajoutés,4,400.0,13.1,6.92,0.769,67.7,3.85,8.46,,,0.0,,0.431
4088600065991,White Sourdough Loaf,3,231.0,9.4,0.7,0.1,44.6,1.9,4.5,,,0.0,,0.352
8052575090346,Nocciolata Bianca,4,545.0,14.5,33.0,4.6,46.0,43.0,2.8,,,,,0.076
6111242926035,frut,4,32.0,0.0,0.0,0.0,7.9,6.9,,,,,,0.0001
7290104507045,Sabra Houmous Extra,3,367.0,7.0,33.0,3.2,9.0,0.4,,,,,,0.393
5013665112259,Organic Beef Stock Cubes 8 Pack,3,7.0,0.1,0.5,0.3,0.6,0.1,,,,,,0.315
6111271800016,,1,,,,,,,,,0.00378,,0.00013,0.00143
5052910706706,Organic Baked Beans,3,87.0,4.6,0.5,0.1,14.0,4.4,3.7,,,,,0.197
7613031473113,original shredded wheat,1,360.0,12.2,2.2,0.5,66.7,0.7,12.2,,,,,0.02
7613035833272,Perrier,1,,,,,,,,,,,,
6111203007377,,4,287.0,10.0,24.0,13.0,1.0,5.0,,,,,,0.4
5060317350033,Pork Sausages,3,246.0,21.6,18.0,6.22,0.0,0.0,,,,,,0.577
6111248360116,Eau,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.007,,0.0001,0.0
5013665114017,Protein packed lentil cakes,1,379.0,27.3,1.52,0.0,60.6,1.52,7.58,,,,,0.0
0061232201948,Cheese Oatcakes,3,473.0,13.6,26.6,12.0,44.7,0.6,7.2,,,,,1.12
20005832,Dark Chocolate,4,531.0,5.7,31.5,18.9,52.4,47.7,7.5,,,,,0.004
20471613,Wholegrain Wheat Bixies,3,362.0,12.7,2.25,0.5,67.8,3.0,9.5,,,,,0.09
3017760756198,Granola LU,4,503.0,5.7,26.0,14.0,60.0,36.0,3.3,,,,,0.4
3168930002987,Cuites au four nature,4,442.0,5.9,13.0,1.4,73.0,5.3,6.2,,,,,0.336
3168930010906,Cruesli Chocolat noir,4,455.0,8.1,19.0,4.9,57.0,16.0,10.0,,,,,0.192
5010477348517,Country Crisp 4 Baies,4,432.0,9.1,13.0,1.8,67.0,20.0,6.0,,,,,0.012
5099801003339,Irish Organic Jumbo Oats,1,370.0,11.2,5.75,1.0,65.0,1.0,8.25,,,0.0035,,0.005
6111242105638,Lait sans lactose,1,58.0,3.0,3.0,1.3,4.7,0.0,,,,,,0.0
4000177158319,Multivitamin Capri-Sun,4,31.0,0.0,0.0,0.0,7.3,7.3,0.0,,,,,0.0
5449000036957,Poms 2,4,270.0,0.0,0.0,0.0,69.0,63.0,,,,,,0.0
5449000232250,PET 1.25L FUZE TEA PECHE,4,19.0,0.0,0.0,0.0,4.3,4.3,,,,,,0.01
6111250470254,Classic,1,1.0,0.2,0.0,0.0,0.3,0.0,0.0,,,,,0.0
5010292961182,Raw kimchi,3,15.0,1.1,0.4,0.1,1.0,,1.8,,,,,0.826
5053990167845,Sour Cream & Onion®,4,517.0,6.3,29.0,2.9,56.0,2.1,3.5,,,,,0.48
5014213711306,Smooth Peanut Butter,1,609.0,26.0,47.0,6.3,16.0,5.3,8.1,,,0.0,,0.008
6111184001173,Confiture de fraises,4,245.5,0.47,0.16,0.0,61.3,60.0,,,,,,0.0
7622210713926,Belvita Brut & 5 céréales complètes,4,438.0,7.8,14.0,1.4,66.0,22.0,6.1,,0.282,0.0048,,0.56
8480000168832,Crema de cacahuetes 100%,1,608.0,30.0,47.0,6.6,12.0,5.4,8.2,,,,,0.0
3155251205500,Beurre doux gastronomique,2,745.0,0.7,82.0,57.0,1.0,1.0,,,,,,0.012
5000112611861,PET 1.75L COCA,4,42.0,0.0,0.0,0.0,10.6,10.6,,,,,,0.0
6111250472500,Sauce tomate Bol bol,4,73.0,1.3,3.3,0.4,8.7,6.1,1.4,,,,,0.332
6111184000244,El Baraka,4,248.0,0.0,0.17,0.0,14.0,61.24,0.0,,,,,0.024
6111259347434,Biscotti,4,193.0,3.0,6.0,3.0,31.0,12.0,1.0,0.0,,,,0.1
20815882,Chocolate negro 95% cacao,3,592.0,12.8,51.2,31.2,12.8,2.4,10.4,,,0.0,,0.012
3251491787810,Goûter aux raisins,4,434.0,9.4,14.0,1.3,64.0,21.0,6.4,,,,0.000532,0.0
8076809529433,Barilla Penne Rigate Fullkorn 500g,1,347.0,13.0,2.5,0.5,64.0,3.5,8.0,,,0.0033,,0.004
8715035110304,Salsa de Soja,3,87.0,10.0,0.0,0.0,6.7,0.6,0.0,,,,,6.84
3073781131888,Kiri-Käse,4,303.0,9.0,29.0,19.5,2.0,2.0,,,0.67,,,0.52
3229820792132,Avoine - Boisson biologique,3,45.0,0.5,1.5,0.3,7.0,4.0,0.5,,1.2e-07,,,0.036
5053990107384,Pringles sour cream,4,517.0,6.3,29.0,2.9,56.0,2.1,3.5,,,,,0.48
6111162000402,Miettes de Maquereaux à la sauce tomate et aux épices,3,180.1,30.1,6.4,1.5,0.6,,0.0,,,,,0.5
7622300689124,Granola L'original Gros éclats de chocolat,4,503.0,5.7,26.0,14.0,60.0,36.0,3.3,,,,,0.4
6111243590433,Lait,1,57.0,3.0,3.0,0.0,4.8,0.0,0.0,,,,,0.0
3329770073265,Skyr,1,57.0,9.5,0.5,0.1,3.6,3.6,0.5,,,,,0.06
6111028001017,Kiri carré 36,4,230.0,9.0,20.0,13.0,3.5,2.0,,,0.5,,,0.64
4008713756661,Copos de avena,1,375.0,14.0,7.0,1.3,59.0,0.7,10.0,,,0.0058,,0.008
7614500010013,Toblerone,4,528.0,5.6,28.0,17.0,61.0,60.0,2.4,,,,,0.048
8002470023727,Huile d'olive vierge extra Bio Classico,2,821.0,0.0,91.0,14.0,0.0,0.0,,,,,,0.0
5060367180758,Crunchy peanut butter,3,595.0,27.0,49.0,6.1,10.0,5.4,7.5,,,,,0.208
7622210580092,Organic Milk Chocolate,4,561.0,9.8,36.0,22.0,48.0,46.0,2.8,,,,,0.088
5000108280941,Oat so Simple,1,370.0,11.1,7.78,1.11,59.3,1.11,8.89,,,,,0.0
5000129341034,Hand Finished White Sourdough,3,242.0,8.0,2.7,0.3,44.0,2.7,5.2,,,,,0.316
20072803,Miel de fleurs,2,302.0,0.5,0.5,0.1,75.1,75.1,0.5,,,,,0.004
3182180060320,Tartines de Pain Blé Complet,4,382.0,13.0,5.0,0.8,67.0,4.2,8.7,,,,,0.6
3073781131925,Kiri® Crème 12 portions,4,303.0,9.0,29.0,19.5,2.0,2.0,,,0.67,,,0.52
5201054017517,Fage,1,54.0,10.3,0.0,0.0,3.0,3.0,,,0.12,,,0.039
3387390123210,NESTLE CHOCAPIC Céréales 375g,4,384.0,8.5,4.4,1.1,73.8,19.9,7.7,,0.501,0.012,,0.08
3664346305860,Noir Extra,4,508.0,4.9,28.0,18.0,55.0,52.0,7.2,,0.005,0.0025,0.1,0.004
6111126001711,Jnane nature sans sucre,3,75.4,4.2,3.4,,7.0,,,,0.165,,,
40897677,Hafer Flocken Zart,1,371.0,13.2,6.7,1.1,59.5,0.8,9.7,,,,,0.0
5012121004336,4 Greek Style Flatbreads,4,255.0,11.3,4.2,1.0,39.7,2.9,6.7,,,0.0,,0.356
20159917,Corn Flakes,3,386.0,8.0,1.2,0.6,84.9,3.0,1.9,,,0.0,0.004,0.78
3017760363990,Heudebert Fibre +,4,384.0,15.0,5.7,2.2,63.0,5.4,12.0,,,,,0.44
3228857000906,Pain AMS complet,4,253.0,7.7,4.5,0.4,41.7,4.9,7.2,,,,,0.48
3229820004334,Le cookie Chocolat Noisette,4,496.0,7.4,26.0,5.3,55.0,29.0,6.3,,,0.0,,0.144
5000127142190,All-Bran Original,3,,14.0,3.5,0.7,48.0,18.0,27.0,,,8.8,,0.38
5011273014903,Organic Classic Canadian Maple Syrup,2,271.0,0.5,0.5,0.1,65.0,61.0,0.5,,,,,0.008
6111031003756,Tonik,4,503.0,4.8,23.0,11.0,70.0,39.0,1.0,,,,,0.04
5010067373417,Easy Bake Yeast,4,2.0,0.0,0.0,0.0,0.5,0.0,,,,,,0.0
6111246722107,Frommage fondu,3,298.0,7.0,26.0,16.5,9.0,4.0,0.0,,,,,0.48
3088545004001,Miel de Fleurs Liquide Doseur 500g,2,320.0,0.0,0.0,,80.0,80.0,,,,,,0.008
3155251205319,Tartine & Cuisson 100% végétal,4,566.0,0.0,63.0,17.0,0.0,0.0,0.0,,,,,0.12
3760049796384,Tartines céréales 450g,4,298.0,10.0,10.0,1.0,39.0,2.9,5.8,,,,,0.44
6111246910023,Pain de mie complet,4,231.0,8.0,2.1,0.12,42.4,3.8,5.0,,,,,0.42
3362600017619,Spofy,4,426.0,4.8,18.8,2.8e-06,59.0,32.8,1.4,,,,,0.0
5000157079602,Tomato ketchup,4,64.0,1.4,0.1,0.0,12.0,11.0,,,,,,0.36
7394376665035,Oat Drink Whole,4,60.0,1.1,2.8,0.3,7.9,3.4,0.8,,0.12,,,0.039
7311070032604,Krisprolls complets,3,397.0,12.0,6.2,2.1,70.0,7.0,7.7,,,,,0.64
8480000142139,Digestive Avena,4,477.0,7.5,21.0,2.3,61.0,18.0,6.8,,,,,0.44
6111242106673,Jutos,3,40.0,0.0,0.0,0.0,10.0,8.5,,,,,,0.008
4056489973010,Huile d’olive,2,830.0,0.0,93.0,14.0,0.0,0.0,,,,,,
3023470001015,Galettes St Michel au beurre 4X5 - 130g,4,470.0,7.4,16.0,10.0,73.0,26.0,2.2,0.0526,,,,0.348
5018374350930,Baked Beans In Tomato Sauce,4,85.0,4.4,0.4,0.1,13.9,3.9,4.6,,,,,0.42
6111259340060,Chocup,4,522.0,5.7,26.0,12.9,67.0,33.0,,,,,,0.112
7311070362664,Krisprolls,4,432.0,9.0,11.0,4.0,70.0,10.0,3.0,,,,,0.268
7622210476241,Petit brun extra,4,441.0,7.2,12.0,5.9,74.0,25.0,2.9,,,,,0.32
5057753158422,Bran Flakes Malty Crunch,3,352.0,10.6,2.5,0.5,63.9,10.2,15.7,,,0.01,,0.236
3061990143594,"BN - Casse Croute Biscuits, 375g",4,381.0,7.5,5.0,1.88,76.2,25.6,2.5,,,,,0.000625
6111128001115,Ghayt,1,,,,,,,,,,,,0.01
8445291061132,HEPAR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0549,,,0.00142
8712100751370,AMORA Ketchup Flacon Souple 550g,4,99.0,1.2,0.5,0.1,22.0,21.0,0.5,,,,,0.8
5023762000113,Fruity Black Currants,4,18.0,0.0,0.0,0.0,4.3,4.3,,,,,,0.0
6111032009924,SALIM LBEN 440G,4,39.5,2.3,0.7,0.5,5.9,0.0,,,,,,0.095
3175681028098,Galettes boulghour & épeautre,4,186.0,5.0,5.2,0.6,25.0,3.8,6.2,,,,,0.38
3251491787803,Goûter aux écorces confites,4,445.0,9.5,15.0,1.4,65.0,20.0,6.1,,,,,0.012
5411188116592,Délicieuse & Tropical Coco,4,20.0,0.1,0.8,0.8,2.7,1.9,0.1,,0.12,,,0.052
8715035130104,Salsa di Soia,3,107.0,9.7,0.0,0.0,6.9,3.9,,,,,,3.64
20475604,Weisse Bohnen an Tomatensauce / Haricots blancs à la sauce tomate,4,94.0,4.81,0.71,0.19,13.6,4.9,7.12,,,0.0,,0.204
5740900402751,LURPAK® Spreadable Slightly Salted,2,679.0,0.5,75.0,35.0,0.6,0.6,,,,,,0.36
5018357012411,Simply Delicious Muesli,1,368.0,9.6,7.3,1.1,70.5,14.7,9.0,,,,,0.012
20177201,Шоколад с 6% парченца малини,4,552.0,8.0,39.2,24.0,36.0,28.8,11.2,,,,,0.032
3045140118502,Milka Tablette Noisette,4,563.0,8.2,37.0,16.0,47.0,45.0,3.7,,,,,0.088
3175681116832,Sablé saveur COCO,4,427.2,6.2,15.0,1.5,72.0,0.0,4.1,,,,,0.08
3760049795479,Pain de mie grandes tranches Toastiligne céréales & graines 500g,4,250.0,11.0,2.9,0.4,42.0,3.8,5.9,,,,,0.4
5000127062092,Bran Flakes,4,358.0,11.0,2.2,0.4,65.0,14.0,17.0,,,,,0.264
9002515601018,Pago Ace - Orange - Carotte - Citron,4,40.0,0.5,0.5,0.1,9.2,9.2,,,,,,0.0
5018357012534,Simply Fruity muesli,3,349.0,8.67,2.89,0.667,68.4,20.0,7.33,,,,,0.0178
3033710074525,NESCAFÉ SPECIAL FILTRE L'Original Flacon de 200g,1,118.0,7.0,0.2,0.1,3.1,3.1,34.1,,,,,0.1
3175681028111,Les Galettes Boulgour & Quinoa - Tomate & Paprika,4,189.0,7.5,5.4,0.6,25.0,3.8,5.0,,,,,0.38
5013665103134,Very Low Salt Organic Vegetable 6 Stock Cubes,4,9.0,0.1,0.5,0.3,0.9,0.2,,,,,,0.04
5013665108320,Crunchy Organic Peanut Butter,3,595.0,27.2999992371,46.0,8.8,14.1999998093,5.3,7.3,,,,,0.4
7622210444141,Moelleux chocolat,4,399.0,6.1,14.0,2.9,61.0,18.0,6.9,,0.26,0.0048,,0.176
6111249960964,Capri choco,4,504.0,4.4,22.0,10.8,71.0,33.0,,,,,,0.12
8000500273296,Ferrero Rocher,4,603.0,8.2,42.7,14.1,44.4,39.9,,,,,,0.06
5013665115557,Beurre de cacahuètes crunchy,3,595.0,29.0,46.0,8.6,12.0,5.9,8.4,,,,,0.276
7613287514325,Fitness Nature Céréales complètes,4,368.0,9.8,1.5,0.6,74.7,8.3,8.5,0.0,0.415,0.0075,0.0,0.224
8480000156112,Avena crunchy,3,390.0,13.0,5.8,1.0,66.0,4.6,11.0,,,,,0.08
7394376620157,Barista edition oat drink,3,61.0,1.1,3.0,0.3,7.1,3.4,0.8,,0.12,,,0.04
20177218,NOIR DEGUSTATION 70% CARAMEL,4,544.0,7.2,36.8,22.4,41.6,35.2,9.6,,,,,0.064
3046920029681,Excellence Noir Délicat Doux 85% Cacao,3,603.0,8.9,55.0,33.0,19.0,14.0,,,,0.0,,0.012
3033491588136,HIPRO Saveur Vanille,4,53.0,9.4,0.1,0.1,3.6,3.1,,,0.099,,,0.036
3168930170549,Ice tea,4,3.0,0.0,0.0,0.0,3.1,3.0,,,,,,0.012
0089686120073,indoumi goût poulet,4,453.0,11.4,17.1,8.57,61.4,2.86,2.86,,,,,1.84
20656935,Pétillante saveur Citron,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.004
3178530402728,La Madeleine Pur beurre,4,435.0,5.9,25.0,16.0,46.0,29.0,1.3,,,0.0,,0.344
5010003000131,Soft White Medium Bread,4,232.0,8.75,1.75,0.25,44.7,3.5,2.5,,,,,0.355
6111128000026,Sidi Harazem,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
7613035937420,HERTA Knacki Veggie Saucisses végétales x6 -210g,4,264.2,16.0,20.0,1.4,4.0,2.2,2.1,,,,,0.536
7622300315733,Philadelphia Original,4,225.0,5.4,21.0,14.0,4.3,4.3,0.0,,,0.0,,0.296
6111242102552,Dessert gourmand choco,4,233.0,3.33,10.0,0.833,31.7,10.0,1.67,,0.235,,,0.0
6111024001974,Huile de table équilibrée,4,900.0,0.0,100.0,15.0,0.0,0.0,0.0,,,,,0.0
3182180001996,Biscottes Sans sucres ajoutés Blé complet,4,384.0,14.0,6.2,0.7,62.0,3.4,12.0,,,,,0.44
6111031005095,,4,508.0,5.2,24.0,12.0,67.0,20.0,0.7,,,,,0.18
6111271800030,Eau de source naturelle La Source,1,,,,,,,,,,,,0.0143
3229820787008,Bjorg amande,3,41.0,0.5,1.9,0.3,5.4,4.0,0.0,,,,,0.02
5060088705940,Blueberry Muffin raw fruit & nut bar,4,374.0,6.57,11.1,1.71,57.1,48.6,9.43,,,0.0,,0.0286
6111180005342,Préparation en poudre pour Crème pâtissière saveur vanille,4,356.0,0.4,0.6,0.0,85.0,0.0,0.0,,,,,0.1
7622300336738,Oreo Original,4,473.0,5.45,19.1,5.45,68.2,38.2,2.73,,,,,0.291
8886303210238,Lait de coco,4,182.0,2.0,18.0,17.0,2.9,2.2,0.5,,,,,0.012
5010044007588,Protein Thin Bagels,4,257.0,13.5,3.33,0.667,40.7,3.17,5.0,,,,,5.76
3302740059193,Blanc de Poulet,4,100.0,21.0,1.6,0.4,0.5,0.5,,,,0.0,,0.59
3034470003107,Benco Original,4,180.0,2.29,1.1,0.667,38.1,37.1,3.19,,,,,0.0419
3038354199603,Panzani - spf - sauce pesto vert 200g,4,329.0,3.8,31.0,4.5,7.9,3.5,1.8,,,,,1.12
8711200548002,mayonnaise de Dijon,4,648.0,1.2,70.0,5.6,1.6,1.5,0.5,,,,,0.72
5000119095282,Wholemeal Pittas,3,241.0,10.3,1.2,0.2,42.3,2.8,9.7,,,0.0,,0.236
